product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_variation_count
10734224865,420881087,Long Sleeves,Chiffon Plus Size Blouse Women Summer Korean Style All-match Blouse Tops,570,283,283,50,No Brand,0,0,30,0,0,0,0,0,0,0.0,279972,0,1,Mainland China,0,0,0,1,0,0,0,4
3868586352,51801232,Long Sleeves,Simple activities long-sleeved T-shirt DRI FIT unisex regular size solid color round neck top.,299,89,99,70,No Brand,983,1127,2659,991,80,30,14,12,1127,4.8,20453,5117,1,"Valenzuela City, Metro Manila",0,0,1,0,0,1,0,4
7563770506,325618926,Long Sleeves,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Shirt Classic Plain Color Blouse,480,279,279,42,No Brand,5243,710,11153,674,20,12,2,2,710,4.92,2156,1475,1,Mainland China,0,0,1,0,0,0,0,4
1835673536,35902344,Long Sleeves,High Quality Long Sleeve Plain Blouse/Polo for Women Officewear Uniform Cotton Slim Fit Korean Style,275,250,250,9,No Brand,1219,436,2883,374,46,9,4,3,436,4.8,780,1038,1,"Pasay City, Metro Manila",0,0,1,1,0,0,0,7
9419964864,46399675,Long Sleeves,ALLURE Longsleeves Floral String Ruched Top (HOT ITEM!),300,69,69,77,No Brand,4586,5186,13698,4470,313,243,80,80,5186,4.74,1101,18478,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,8
11125008565,387728041,Long Sleeves,{L-XL} High Quality Preloved Korean Blouses Tops,,35,82,0,No Brand,3,2,283,2,0,0,0,0,2,5.0,10,11,1,"Capas, Tarlac",0,0,0,0,0,0,0,10
11532338566,348935723,Long Sleeves,Korean style sun protection clothing women's mid-length coat loose thin beach shawl chiffon tops,184,148,148,20,No Brand,4,0,231,0,0,0,0,0,0,0.0,50,0,1,"Santa Ana, Metro Manila",0,0,0,0,0,0,0,2
10827604574,494426915,Long Sleeves,Korean V-neck Shirt Loose All-match Chiffon Fashion Waist Coat Women Blouse,673,337,337,50,No Brand,2,0,100,0,0,0,0,0,0,0.0,36000,0,1,Mainland China,0,0,0,1,0,0,0,6
2970745931,428583081,Long Sleeves,【COD & Ready Stock】Korean Women's Puff Sleeve Crop Top Sexy Square Neck Short Chiffon Long Sleeve Blouse,396,198,198,50,No Brand,10,0,328,0,0,0,0,0,0,0.0,396,0,1,Mainland China,0,0,0,0,0,0,0,2
8078697827,312874722,Long Sleeves,boutique korean long blouse Oversized Tie Dye Shirt Boyfriend Shirts Basic Top High Quality Plus,158,69,79,56,No Brand,1,1,216,1,0,0,0,0,1,5.0,49940,4,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,50
10218387908,382931801,Long Sleeves,Women's Blouse Smock Plain Puff Longsleeves 60804 Biztree,149,85,89,43,No Brand,15,5,944,5,0,0,0,0,5,5.0,466,12,1,"Taytay, Rizal",0,0,0,1,0,0,0,4
5688828359,347488706,Long Sleeves,Womens Top Korean Loose Shirt Fashion Floral Print Blouse Summer Quarter Sleeve bangkok Top,567,289,289,49,No Brand,515,70,10733,66,1,2,0,1,70,4.87,3822,158,1,Mainland China,0,0,0,0,0,0,0,1
9787484600,420881087,Long Sleeves,Plus Size Blouse Knitted Tops Women's Korean Style Casual Long Sleeve Blouse Tops,640,320,320,50,No Brand,1,0,383,0,0,0,0,0,0,0.0,15984,0,1,Mainland China,0,0,0,1,0,0,0,2
5354703001,304021783,Long Sleeves,Women's long sleeve Satin shirt women's design sense small crowd autumn  new versatile vertical feeling retro Hong Kong style shirt top,674,369,369,45,No Brand,4351,118,22632,96,10,3,4,5,118,4.59,20802,349,1,Mainland China,0,0,0,0,0,0,0,4
9042005202,219216737,Long Sleeves,Plaid Blouse Women's Spring 2021 Korean Version of The Loose Shawl Long Sunscreen Top,,328,328,0,No Brand,226,10,3064,8,2,0,0,0,10,4.8,1474,20,1,Mainland China,0,0,0,0,0,0,0,3
8741907497,219216737,Long Sleeves,Plaid Blouse Oversize Women Loose Korean Retro Shirt,,280,280,0,No Brand,299,13,5811,10,1,0,2,0,13,4.46,924,42,1,Mainland China,0,0,0,0,0,0,0,2
3863385345,61697017,Long Sleeves,Aria Lettuce Rib Knit String Long Sleeve Top TRENDY OOTD,400,79,79,80,No Brand,1467,701,8190,666,22,8,2,3,701,4.92,682,2096,1,"San Juan City, Metro Manila",0,0,1,1,0,0,0,11
3387185380,40841188,Long Sleeves,Xiaozhainv Sunscreen Knitted Cardigan Women Loose Long-sleeved Short Top,382,315,315,18,No Brand,4349,266,37331,243,13,8,0,2,266,4.86,10805,541,1,Mainland China,0,0,0,0,0,0,0,2
9365025903,449754824,Long Sleeves,【BTG】New Design Short Top Korean Style Slim Long-sleeved T-shirt Female Ins,526,263,263,50,No Brand,54,3,776,2,1,0,0,0,3,4.67,2996,8,1,Mainland China,0,0,0,1,0,0,0,3
9068884498,273094218,Long Sleeves,Women's Long Sleeve Shirt Vintage Polo Floral Print Shirts,518,215,215,58,No Brand,4,0,233,0,0,0,0,0,0,0.0,106,0,1,"Guiguinto, Bulacan",0,0,0,0,0,0,0,2
11027597290,494426915,Long Sleeves,Korean V-neck Long-sleeved Shirt Ruffled Slim Fashion Top Women Blouse,673,337,337,50,No Brand,5,0,64,0,0,0,0,0,0,0.0,33074,0,1,Mainland China,0,0,0,1,0,0,0,7
2840385666,178686678,Long Sleeves,~MyChicPick : BEA Top,,480,480,0,No Brand,169,46,242,44,1,1,0,0,46,4.93,4,87,1,"Paranaque City, Metro Manila",0,0,0,1,0,0,0,14
11730378172,442819322,Long Sleeves,Women's Round Neck Striped Shirt Korean Style Loose Three-quarter Sleeve Doll Shirt Top Women,529,265,265,50,No Brand,3,0,62,0,0,0,0,0,0,0.0,2820,0,1,Mainland China,0,0,0,0,0,0,0,3
9556584817,38991357,Long Sleeves,Korean style retro shirt personality shirt all-match thin print blouse,400,240,240,40,No Brand,34,10,999,7,2,1,0,0,10,4.6,105,154,1,"Binondo, Metro Manila",0,0,0,1,0,0,0,16
9948066587,86411248,Long Sleeves,Emily Longsleeve Floral String Ruched Trendy Top,160,76,76,53,No Brand,89,215,2421,209,5,0,1,0,215,4.96,844,713,1,"Las Pinas City, Metro Manila",0,0,0,1,0,0,0,8
11628889900,279482621,Long Sleeves,Cotton Plaid Shirt Women 2021 Spring and Autumn New Style Korean Loose Long-sleeved Retro Hong Kong-style Foreign Student Jacket,830,498,498,40,No Brand,1,0,72,0,0,0,0,0,0,0.0,10000,0,1,Mainland China,0,0,0,0,0,0,0,4
9639463784,417317962,Long Sleeves,New fashion shirt women's autumn and winter new long-sleeved shirt tops,344,246,296,28,No Brand,446,158,10829,126,11,15,4,2,158,4.61,2241,498,1,Mainland China,0,0,0,0,0,0,0,6
6862114509,36637203,Long Sleeves,Oversized Top Plus Size Korean newest  Fashion cartoon Women Tops Basic Tee casual,160,79,79,51,No Brand,2699,2773,5564,2273,197,176,46,81,2773,4.64,511078,12186,1,"San Nicolas, Metro Manila",0,0,1,0,0,0,0,50
4996843891,420881087,Long Sleeves,Plus Size Blouse Cotton Women Casual Long-sleeved T-shirt Korean Style V-neck All-match Blouse Tops,600,300,300,50,No Brand,3,0,227,0,0,0,0,0,0,0.0,34965,0,1,Mainland China,0,0,0,1,0,0,0,5
10930281262,483117715,Long Sleeves,TT/Korean Knitwear/Square Collar Solid Color/Stitching Chiffon/Sleeve Knitwear/Tops Women's Trendy/Knitwear,1358,381,381,72,No Brand,3,0,14,0,0,0,0,0,0,0.0,22220,0,1,Mainland China,0,0,0,1,0,0,0,4
6769554609,325618926,Long Sleeves,Retro Floral Blouse Square Collar Chiffon Shirt Long Sleeve Tops,500,262,262,48,No Brand,867,152,5536,137,12,3,0,0,152,4.88,167,335,1,Mainland China,0,0,0,0,0,0,0,4
9768882713,273094218,Long Sleeves,Women Long Sleeve Shirts Polo Collar Retro Print Shirt,498,209,209,58,No Brand,5,1,343,1,0,0,0,0,1,5.0,370,1,1,"Guiguinto, Bulacan",0,0,0,0,0,0,0,2
8318443654,390661481,Long Sleeves,【COD】Short-sleeved fashion shirt women's loose and thin T-shirt tops,499,250,250,50,No Brand,94,45,1219,37,5,0,2,1,45,4.67,5803,105,1,Mainland China,0,0,0,1,0,0,0,4
9380643749,490592098,Long Sleeves,K.K Korean Boutique Trendy New Design Loose Shirt,150,78,78,48,No Brand,0,0,33,0,0,0,0,0,0,0.0,499949,1,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,50
11314264537,151149464,Long Sleeves,M-5XL  Blouse Women's  Long Sleeve  Plaid  of Loose Big Yards Oversized Blouse,646,259,299,60,No Brand,161,12,2898,8,1,1,1,1,12,4.17,2371,25,1,Mainland China,0,0,0,0,0,0,0,4
2943967262,219216737,Long Sleeves,Women's New Loose Blouse Long Sleeve Vintage Plain Shirt Plus Size,,280,280,0,No Brand,24,1,345,1,0,0,0,0,1,5.0,2093,6,1,Mainland China,0,0,0,0,0,0,0,3
6559163838,149205620,Long Sleeves,Taisen Korean style fashionable casual shirt with pleated sleeves,213,58,58,73,No Brand,26,2,1069,1,1,0,0,0,2,4.5,3305,5,1,"Tondo I / Ii, Metro Manila",0,0,0,0,0,0,0,2
9387618450,457382190,Long Sleeves,2021 new autumn design feeling minority super short top women's Korean loose white Long Sleeve Sweater fashion,657,329,689,50,No Brand,4,0,174,0,0,0,0,0,0,0.0,362,0,1,Mainland China,0,0,0,0,0,0,0,5
3361512461,141606030,Long Sleeves,38992 Irregular Design Long-Sleeved Shirt Korean Women Tops Mint Dress,785,555,555,29,No Brand,319,4,804,4,0,0,0,0,4,5.0,39909,14,1,Mainland China,0,0,0,0,0,0,0,4
6987389103,405182515,Long Sleeves,Large Size Women's New Loose Chiffon V-neck Shirt Supple and Comfortable Korean Blouse Long Sleeve Base Shirt,587,293,307,50,No Brand,11,0,440,0,0,0,0,0,0,0.0,3595,0,1,Mainland China,0,0,0,1,0,0,0,2
10013408728,472232144,Long Sleeves,White Ladies V Neck Knitted Blouse long sleeve shirt tops for women button down top,165,58,259,65,No Brand,19,5,935,5,0,0,0,0,5,5.0,1588,14,1,"Santa Cruz, Metro Manila",0,0,0,1,0,0,0,8
3397605416,444774728,Long Sleeves,[Ready Stock]Korean Women's Puff Sleeve Crop Top Sexy Square Neck Short Chiffon Long Sleeve Blouse,436,218,218,50,No Brand,1,0,15,0,0,0,0,0,0,0.0,40,0,1,"Paranaque City, Metro Manila",0,0,0,1,0,0,0,2
3879814746,141606030,Long Sleeves,Basic Solid Color Loose Long Sleeve Shirt,676,514,514,24,No Brand,130,6,408,6,0,0,0,0,6,5.0,89908,13,1,Mainland China,0,0,0,0,0,0,0,9
9675574435,389973330,Long Sleeves,Square neck slim short thin long-sleeved knitted top,536,376,376,30,No Brand,12,0,68,0,0,0,0,0,0,0.0,5993,1,1,Mainland China,0,0,0,0,0,0,0,6
5720131064,141606030,Long Sleeves,Women Single Breasted Sweater Wild Comfortable Fitted Solid Long Sleeve Tops,743,443,443,40,No Brand,274,8,139,7,0,0,1,0,8,4.62,49422,23,1,Mainland China,0,0,0,0,0,0,0,5
7645577041,141606030,Long Sleeves,French Minority Retro Print V-Neck Lace Long Sleeve Shirt,689,500,500,27,No Brand,506,30,1111,27,0,2,0,1,30,4.73,1848,60,1,Mainland China,0,0,0,0,0,0,0,2
7387674246,38991357,Long Sleeves,Elegant Long Sleeve Tunic Ladies Top,400,200,200,50,No Brand,73,12,663,10,2,0,0,0,12,4.83,78,44,1,"Binondo, Metro Manila",0,0,0,0,0,1,0,8
8316059463,389517614,Long Sleeves,99 peso tindahan Oversized Top Plus Size Korean newest  Fashion cartoon Women Tops Basic Tee casual,79,79,79,50,No Brand,6,12,103,12,0,0,0,0,12,5.0,499948,25,1,"San Nicolas, Metro Manila",0,0,0,0,0,0,0,50
7455279408,1338091,Long Sleeves,Good Day Fashion Cotton Plain Polo Collar Long Sleeve Women's Top Shirt Blouse XL #3131,599,189,189,68,No Brand,287,118,4719,101,7,6,1,3,118,4.71,82,273,1,"Pasay City, Metro Manila",0,0,1,1,0,0,0,1
6533627504,153144594,Long Sleeves,Tiktok Influencer Women Jacquard Shirt Long Sleeve Sunscreen Blouse Ootd,680,470,489,32,No Brand,446,48,171,42,2,0,1,3,48,4.65,3881,115,1,Mainland China,0,0,0,0,0,0,0,4
11534175910,378869210,Long Sleeves,Sweet lapel sweater stitching lace top,499,259,259,48,No Brand,0,0,4,0,0,0,0,0,0,0.0,1188,0,1,Mainland China,0,0,0,0,0,0,0,4
8185115471,324938724,Long Sleeves,M-4XL Cotton Blouse Linen Button Solid color  Women's Casual Long Sleeve Top Blouse,718,329,359,54,No Brand,0,0,59,0,0,0,0,0,0,0.0,1799,0,1,Mainland China,0,0,0,1,0,0,0,3
11534175919,378869210,Long Sleeves,Plaid shirt all-match bowknot puff sleeve short-sleeved top,499,269,269,46,No Brand,0,0,1,0,0,0,0,0,0,0.0,1188,0,1,Mainland China,0,0,0,0,0,0,0,2
5278263796,41311013,Crop Top,VIEN Longsleeves Smocked Puff Sleeves,200,82,82,59,No Brand,23262,21326,67172,18025,1152,1048,431,670,21326,4.66,153933,80222,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,9
11109426763,46399675,Crop Top,MALIBU Korean Trend Puff Sleeves Top,500,57,57,89,No Brand,4331,5695,124642,5063,214,204,83,131,5695,4.76,6783,17432,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,6
5193290877,41311013,Crop Top,ARGYLE Print Tank Top Crop Top Blouse,200,55,55,73,No Brand,8811,2458,147136,1978,136,145,79,120,2458,4.53,57365,7173,1,"Pasig City, Metro Manila",0,0,0,0,0,0,0,6
9384435585,36754442,Crop Top,Kathryn Fashion Lantern Sleeve Blouse 11231#,300,79,79,74,No Brand,210,32,12286,29,3,0,0,0,32,4.91,1267,78,1,"Taytay, Rizal",0,0,0,0,0,0,0,13
7092493780,41311013,Crop Top,BLYTHE Floral Smock Crop Top Blouse,300,99,99,67,No Brand,1406,1263,88133,1111,51,45,23,33,1263,4.73,36824,4893,1,"Pasig City, Metro Manila",0,0,0,0,0,0,0,5
9270131882,467411881,Crop Top,French square collar puff sleeve design sense long-sleeved floral shirt female spring short chiffon top trend,290,203,203,30,No Brand,821,106,19496,100,4,1,0,1,106,4.91,1121,250,1,Mainland China,0,0,0,0,0,0,0,3
7489664195,46399675,Crop Top,PENELOPE Crisscross Self Tie Croptop,500,53,53,89,No Brand,18205,14637,271676,13169,648,457,175,188,14637,4.81,11184,43307,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,7
11614731393,41311013,Crop Top,AIVEE Ribknit Crisscross Crop Top Blouse,200,55,55,73,No Brand,1747,1144,48237,867,68,87,43,79,1144,4.4,49891,3594,1,"Pasig City, Metro Manila",0,0,0,0,0,0,0,9
10701145606,41311013,Crop Top,MAUI Puff Offshoulder Crepe Crop Top Blouse,250,65,65,74,No Brand,7918,7053,141889,6098,305,303,117,230,7053,4.69,42818,25229,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,6
3011363392,41311013,Crop Top,CANDICE Two Side Garter Crop Top,59,59,59,65,No Brand,17973,7316,87836,5398,568,656,280,414,7316,4.4,51172,24401,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,13
4894027390,467989456,Crop Top,Triple A  crop top women top 2021 summer design asymmetrical crop top Girls Student's Short Sleeve T-shirt,518,259,259,50,No Brand,1006,18,21274,13,2,2,0,1,18,4.44,799973,41,1,Mainland China,0,0,0,1,0,0,0,2
11616506838,360379308,Crop Top,Casual Floral Round Neck Waist Short Sleeve Chiffon Top Design Fake-two-pieces Cute Tops,576,260,260,55,No Brand,1224,129,39079,115,7,6,1,0,129,4.83,1596,267,1,Mainland China,0,0,0,0,0,0,0,2
9432105354,46399675,Crop Top,GAP Patchwork Stylish Top (HOT!),200,55,55,73,No Brand,15125,21702,93259,19955,791,534,180,242,21702,4.85,14718,71469,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,6
6975098238,46399675,Crop Top,CARTIER Korean Cinched Knitted Top,200,59,59,71,No Brand,7327,11270,57114,10496,331,215,86,142,11270,4.86,1944,30561,1,"Pasig City, Metro Manila",0,0,1,1,0,0,0,6
11132983728,41311013,Crop Top,ELISSE Puff Sleeves Backless Crop Top Blouse,200,57,57,72,No Brand,132,0,7926,0,0,0,0,0,0,0.0,1930,0,1,"Pasig City, Metro Manila",0,0,0,0,0,0,0,7
9369599586,41311013,Crop Top,SUCHCUTE Raglan Two Tone Crop Top,150,49,59,67,No Brand,1150,1381,44393,1171,56,75,38,41,1381,4.65,31156,4206,1,"Pasig City, Metro Manila",0,0,0,0,0,0,0,5
8880989060,360379308,Crop Top,Chiffon Sense-design Flower Korean-style Waist Versatile Top Cute Sweet Tops,502,269,269,46,No Brand,957,18,24678,15,2,1,0,0,18,4.78,3469,42,1,Mainland China,0,0,0,0,0,0,0,3
10401689418,36934404,Crop Top,MELODY Puff Sleeve Two Side String Ruched Top 11190#,299,65,65,78,No Brand,1396,848,42103,776,36,20,6,10,848,4.84,2038,2955,1,"Taytay, Rizal",0,0,1,0,0,0,0,10
9566904262,46399675,Crop Top,AMARAH Ruched Front Ruffled Top,500,55,55,89,No Brand,2225,1453,53684,1331,40,44,14,24,1453,4.82,4356,3908,1,"Pasig City, Metro Manila",0,0,0,1,0,0,0,7
4892259682,273094218,Crop Top,Korean summer new butterfly embroidery shirt short-sleeved O-neck lace-matching knitted crop top,378,159,159,58,No Brand,32,3,1812,3,0,0,0,0,3,5.0,767,6,1,"Guiguinto, Bulacan",0,0,0,0,0,0,0,4
5163749030,126018720,Crop Top,Ready Stock Korean Tops   Chic Gentle Lace V-neck blouse Three-dimensional Flower Sunscreen Ladies Croptop,116,60,298,49,No Brand,280,33,2449,28,1,2,1,1,33,4.64,8985,62,1,Mainland China,0,0,0,1,0,0,0,9
5591945326,467411881,Crop Top,Women's Korean Blouse Back Bow Tie Solid Square Collar Sexy Sweet Long Sleeve Crop Tops,340,238,238,30,No Brand,466,28,10617,28,0,0,0,0,28,5.0,2415,73,1,Mainland China,0,0,0,0,0,0,0,5
8411643222,41311013,Crop Top,ZARA Inspired Adjustable Crop Top,180,62,62,66,No Brand,21373,16229,87255,14065,667,693,271,533,16229,4.69,71370,53542,1,"Pasig City, Metro Manila",0,0,1,0,0,0,0,9
5949241830,36754442,Crop Top,Kathryn Korean Vneck Lettuce Tops 11239#,299,59,59,80,No Brand,1088,1387,7688,1221,42,54,29,41,1387,4.71,2034,9785,1,"Taytay, Rizal",0,0,1,0,0,0,0,11
9982813551,36934404,Crop Top,Melody Korean Long Sleeve Button Front Lettuce Crop Top Lettuce Blouse 11230#,350,75,75,79,No Brand,1549,99,70185,86,5,4,1,3,99,4.72,893,295,1,"Taytay, Rizal",0,0,0,0,0,0,0,8
